Time,Amount,Device_IP,Previous_Action,Connection_Type,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
17596.278684943474,456.6143312810493,192.168.1.18,Tentativa Falha,4G Móvel,0,-2.198832416245012,0.8783220182961419,-0.06462347011530667,-0.3584559305945217,0.16261001807253495,-0.3873337355466121,-0.5187463609563616,0.3702511147991623,-0.050520617217327285,-0.596453479100736,1.4252785079892598,-0.08994496438698477,1.4223825196065725,0.8670884699615401,-0.5757778853600819,3.1771319817969688,1.6540180172156933,-0.9878704464022194,-0.5138484795175926,0.4192218629566833,-1.221390556252302,-0.15365580964128103,0.157822654304837,-0.855019130284012,1.275084580592075,-0.6995508204797666,-0.7326038214530647,-1.1347799160054814
69734.04718127959,109.40330664501785,192.168.1.18,Autenticação MFA,4G Móvel,0,0.012057575151375375,0.29982178656229647,-1.081281103218996,-0.4907420766675821,-0.010997147492628439,1.1940632500814607,-0.18890350062320396,2.0334455352768623,-1.5384172317105074,-2.339413325759216,1.2260865251574498,-1.8119866556761675,2.2259899289550575,1.0126323617839013,-0.022566229537953227,0.3723947414462411,0.39013132009014184,1.787841382130026,0.9401837113211713,-1.151885366478222,-1.7310529877210663,0.9034043018140842,0.531216347712162,-1.8676866840837432,0.59020864127913,-1.644765037483362,-0.7497614212797767,1.2055153051145686
157858.9424128019,83.69578127490462,192.168.1.18,Login Padrão,VPN Pública,0,-1.6428936687622395,1.186201215424829,-0.03775207055305276,-0.3657461345868992,-1.6407768681797272,0.47776124560005934,-2.8079379616139084,-0.32952394404297797,-0.5848974338619181,-2.07660411942991,0.6996008751549104,-1.043447527187834,0.09277374856597412,1.0899459172248036,1.3628253563629358,-0.697649241535856,-0.4550818799765379,-0.45409725163185455,-0.9854742808185946,-0.34913935114419037,1.0987820220505118,0.1102020661371281,0.23669314484226955,0.927770203929629,-1.4530201445996402,-1.8020356542034628,0.1715428396952044,-0.5829810170989331
2632.828834467883,498.4877299240444,192.168.1.2,Alteração de Senha,4G Móvel,0,0.17504429898214605,1.210660954485415,-1.0266425773746324,2.0177906620554626,-0.40918643022253204,0.37702008203080417,-1.247261717319333,-0.2738935208910451,2.404333003976106,0.2950114603993173,0.4072224975941725,-0.03403439010606205,-0.9372358319462644,0.25617303409077147,0.8039281581321556,0.9773147302965667,0.8931253972275439,-0.2343586464497169,0.8945296790559512,0.30009641657617286,1.406598858859611,-0.5872587752864453,-0.355610482997894,0.7693507987802425,-0.0029757636611866694,-1.3973302889139054,-1.2535043213100536,-0.007073570449863292
118064.48119833105,466.1044665809463,192.168.1.5,Alteração de Senha,VPN Pública,0,0.31435701629777324,-0.8591451791299667,0.41893223482827324,0.7665770967671871,1.234238545370728,0.8799363497343128,-0.4647663645207512,0.3397451000132539,-0.8887952264979512,2.061316188676701,-0.6431341151786518,-0.5006153952850835,0.15741346291856123,-0.3299787505762597,1.1726472407182325,-0.14382906030340742,0.17830099935643515,-0.14306107816252636,0.14405916119411652,0.9058107907581809,1.6660904974156603,-0.6642941198708191,1.0589882829174433,-1.1647242309583976,1.5537935313930396,-0.46036161176066975,-0.015803084398320733,-0.3061768263109188
67111.97890223945,300.591774971409,192.168.1.4,Alteração de Senha,Fibra residencial,0,-0.07452027778006194,0.207229391203113,0.3946684647373014,-0.005494614469678481,-0.9546048637038096,-0.0667134041978734,-0.47128052728428577,-0.1485443995517391,0.5378852678790732,-1.7520432902873357,-1.4676002919000122,0.7968265556394833,0.8444593314886389,0.5155418058190948,-0.9383365894219982,-0.6043786699836861,-0.21708106469868704,-1.8584165887309627,2.2976497791930375,-0.6737009831219541,-0.08427489768688419,-0.27647668536319386,1.104994745149318,0.1098079087617718,-1.1541091531269767,-1.0051413542137748,1.796307102268496,-0.538902076918526
123939.04163446362,388.6682890967175,192.168.1.17,Tentativa Falha,VPN Pública,0,1.7191027632452698,-0.3794375459928543,0.5501402159383988,0.2641050864431505,1.043675037268981,-0.679665019001051,0.8176287657380662,-0.19401772528043335,1.0887324439434567,0.10946648392666386,-1.5465069669065603,0.08057884932923724,1.3328768960013389,-0.5188261594271395,0.24429808593177652,-1.1012609227862749,-0.5528526457048615,1.6217245486326994,-0.3910379274863479,-1.1135572834345389,-0.669985996615155,-0.06903382258455967,0.601716537193682,1.124870104989106,-0.3264211196248566,0.5095603650731267,-1.7622854335571416,0.013510318408997454
114722.62667623315,64.3832527563106,192.168.1.11,Alteração de Senha,Fibra residencial,0,-2.409959617522745,-1.8600793284090318,-0.1031052667291819,-1.4540955181539692,-1.230858331437111,1.7563397522401258,-0.9971639601361897,-1.4514496155889303,0.29667996886446674,-0.660682974121016,-1.2363232678731415,0.5490351087472682,0.8256668019312402,0.45268758296644723,2.200756832849111,0.06700068236810126,-1.0743495040121815,1.2463272497570066,-0.7410924199164607,0.5135157109038061,-0.9808919986621775,-0.48618324029102694,1.2185325793571042,-0.5284417112401215,0.2210904559436512,0.83828490977117,0.8134365134867443,-0.13701579386486135
103155.5602178329,386.4918189139094,192.168.1.6,Autenticação MFA,Fibra residencial,0,-0.8910613038271978,-0.6812419308249206,-0.8841587665475221,-2.4931080453202754,0.5355693697593773,0.15812261791208856,0.826427176839665,-0.13910484351671784,-1.381203809951585,0.8991042646081828,1.1183583605195178,1.3642065042288007,0.20383148969562212,0.7642049418709379,-0.5507059105658973,0.8491350680619034,0.34174904930375144,-0.4214930456408565,-2.2905641776026315,0.4692474774985363,0.11787651906978054,-0.43579453599383733,0.2197003222789011,-0.25615567482184626,0.4792861357114492,-0.9181715301818534,0.7987410180109615,-2.189667169718722
149527.58422216785,237.786935712397,192.168.1.3,Tentativa Falha,Wi-Fi Público,0,-0.4110286529736008,-0.5086114015490228,-1.2261346334572727,1.4335433033142333,0.27877107715548327,-1.0323218380483568,-1.7835330993364331,-1.6287568949982436,-0.11377237961205233,-1.8829142624861128,0.6361809228439279,1.4831422064573228,0.44936066555452614,-0.19387484081474005,-0.5922068698039021,0.8663507990230379,0.7893482728392524,-1.3438213379677548,1.5541256741336418,-0.26416376959907484,-0.6964279088947724,-0.14201542552302968,1.390656442630744,0.5410231283571393,0.710777344182365,-0.9921684342573858,-0.41001870559878556,1.7681030725992903
